"","City","Longitude","Latitude"
"748","belo horizonte",16.54606,-11.590095
"749","belo horizonte",16.785569,-8.811895
"750","belo horizonte",16.109296,-7.043129
"751","belo horizonte",14.53491,-6.046371
"752","belo horizonte",-37.266667,-9.45
"753","belo horizonte",-67.533333,-2.683333
"754","belo horizonte",-42.233333,-10.15
"755","belo horizonte",-40.083333,-7.083333
"756","belo horizonte",-40.616667,-20.733333
"757","belo horizonte",-54.033333,-19.8
"758","belo horizonte",-43.933333,-19.916667
"759","belo horizonte",-52.866667,-5.3
"760","belo horizonte",-38.35,-6.866667
"761","belo horizonte",-40.6,-6.883333
"762","belo horizonte",-36.410556,-5.456944
"763","belo horizonte",-64.166667,-11.883333
"764","belo horizonte",-47.933333,-21.416667
"765","belo horizonte",-37.866667,-9.783333
"766","belo horizonte",-49.516667,-10.483333
"767","belo horizonte",-7.423634,39.312528
"768","johannesburg",-55.05,5.9
"769","johannesburg",-117.6338889,35.3727778
"770","johannesburg",-84.4558333,44.9855556
"771","johannesburg",-92.5938889,45.1652778
"772","johannesburg",28.049815,-26.205171
"773","singapore",103.8558333,1.2930556
"774","singapore",29.315017,-24.562326
"775","dalian",120.227222,29.150278
"776","dalian",118.088704,29.29868
"777","dalian",116.908536,24.631237
"778","dalian",114.983333,33.766667
"779","dalian",114.4975,36.854722
"780","dalian",110.333889,26.409444
"781","dalian",114.421114,30.219696
"782","dalian",107.533333,28.983333
"783","dalian",121.602222,38.912222
"784","dalian",112.76512,22.0264
"785","dalian",110.381515,18.854209
"786","qingdao",120.371944,36.098611
"787","qingdao",104.193738,31.279236
"788","zhengzhou",113.5325,34.683611
"789","ji-nan shandong",NA,NA
"790","barcelona",-70.0166667,12.5166667
"791","barcelona",-66.8833333,-10.9166667
"792","barcelona",-63.5833333,-18.2666667
"793","barcelona",-35.933333,-5.933333
"794","barcelona",-75.583333,6.233333
"795","barcelona",-75.794683,1.646043
"796","barcelona",-75.12187,8.582219
"797","barcelona",-73.588399,4.068563
"798","barcelona",-75.786944,4.136389
"799","barcelona",-73.146804,7.234985
"800","barcelona",-75.555,3.7975
"801","barcelona",-74.661259,9.503138
"802","barcelona",-80.7,-1.95
"803","barcelona",2.1741,41.398371
"804","barcelona",-76.65,-12.6833333
"805","barcelona",-70.0333333,-11.85
"806","barcelona",123.0485,13.7715
"807","barcelona",120.758333,18.1125
"808","barcelona",120.4008,16.3694
"809","barcelona",124.1419,12.8683
"810","barcelona",126.434167,8.159167
"811","barcelona",123.4587,8.5275
"812","barcelona",122.7018,10.5778
"813","barcelona",-94.4558333,35.6205556
"814","barcelona",-91.4227778,31.8525
"815","barcelona",-79.5961111,42.3402778
"816","barcelona",-64.7,10.1333333
"817","barcelona",-67.2,7.5666667
"818","barcelona",-70.7411111,9.9683333
"819","barcelona",-63.1633333,10.6516667
"820","abidjan",-4.012656,5.309657
"821","yangon",96.1666667,16.7833333
"822","alexandria",151.2,-33.916667
"823","alexandria",27.75,43.8833333
"824","alexandria",-38.016667,-6.416667
"825","alexandria",-39.7,-8.183333
"826","alexandria",-122.45,52.633333
"827","alexandria",-74.633333,45.3
"828","alexandria",29.9191667,31.1980556
"829","alexandria",-4.6,55.983333
"830","alexandria",22.4441667,40.6266667
"831","alexandria",-77.2833333,18.0666667
"832","alexandria",-78.0333333,18.35
"833","alexandria",-77.35,18.3
"834","alexandria",37.3955556,-15.4669444
"835","alexandria",25.316667,46.233333
"836","alexandria",25.333333,43.983333
"837","alexandria",24.816667,45.266667
"838","alexandria",-85.8855556,33.7738889
"839","alexandria",-85.6758333,40.2627778
"840","alexandria",-84.3880556,38.9594444
"841","alexandria",-92.445,31.3111111
"842","alexandria",-95.3772222,45.8852778
"843","alexandria",-91.4552778,40.3594444
"844","alexandria",-97.3888889,40.2452778
"845","alexandria",-82.6125,40.0888889
"846","alexandria",-78.0980556,40.5563889
"847","alexandria",-97.7825,43.6536111
"848","alexandria",-86.0333333,36.0775
"849","alexandria",-77.0472222,38.8047222
"850","alexandria",26.412676,-33.653461
"851","alexandria",31.166171,-24.960931
"852","saint petersburg",30.264167,59.894444
"853","saint petersburg",-102.8166667,40.5555556
"854","saint petersburg",-82.6794444,27.7705556
"855","saint petersburg",-79.6530556,41.1616667
"856","fukuoka",137.15,34.9
"857","fukuoka",137.45,35.566667
"858","fukuoka",134.6,35.416667
"859","fukuoka",141.302778,40.269722
"860","fukuoka",139.533333,35.866667
"861","fukuoka",136.933333,36.7
"862","addis ababa",38.749226,9.024325
"863","guadalajara",-75.649222,5.639885
"864","guadalajara",-73.37299,9.900416
"865","guadalajara",-72.753611,10.644167
"866","guadalajara",-75.1125,3.989722
"867","guadalajara",-72.915343,4.877297
"868","guadalajara",-73.223394,4.351523
"869","guadalajara",-73.100592,4.70791
"870","guadalajara",-3.161849,40.628621
"871","guadalajara",-86.9333333,14.1
"872","guadalajara",-114.864722,32.544167
"873","guadalajara",-90.966667,18.366667
"874","guadalajara",-107.983333,27.433333
"875","guadalajara",-104.333333,24.333333
"876","guadalajara",-103.333333,20.666667
"877","guadalajara",-111.766667,28.766667
"878","guadalajara",123.3246,9.6102
"879","guadalajara",-64.5383333,9.7011111
"880","guadalajara",-70.1802778,12.0708333
"881","guadalajara",-72.3977778,10.2216667
"882","ankara",43.4,42.55
"883","ankara",47.35,-22.9333333
"884","ankara",44.9,-17.0333333
"885","ankara",45.4666667,-21.45
"886","ankara",1.8833333,12.9333333
"887","ankara",32.840305,39.911652
"888","chittagong",91.8033333,22.3636111
"889","nairobi",36.8166667,-1.2833333
"890","nairobi",38.9333333,-4.95
"891","hanoi",142.4666667,-5.65
"892","hanoi",105.85,21.033333
"893","melbourne",144.963425,-37.813938
"894","melbourne",-1.433333,52.816667
"895","melbourne",-0.85,53.883333
"896","melbourne",-91.9083333,36.0594444
"897","melbourne",-123.6497222,39.2833333
"898","melbourne",-80.6083333,28.0833333
"899","melbourne",-93.1030556,41.9413889
"900","melbourne",-84.3663889,39.0297222
"901","melbourne",-93.7875,40.1416667
"902","melbourne",-83.9930556,36.1794444
"903","melbourne",-123.6247222,46.9455556
"904","sydney",151.205475,-33.861481
"905","sydney",-123.416667,48.65
"906","sydney",-60.166667,46.15
"907","sydney",-82.2075,27.9630556
"908","sydney",-98.7694444,46.7308333
"909","sydney",169.2666667,-19.5333333
"910","sydney",23.115987,-26.215543
"911","monterrey",-72.75,-37.266667
"912","monterrey",-76.660633,8.006916
"913","monterrey",-74.731667,10.850556
"914","monterrey",-75.766282,8.631499
"915","monterrey",-71.283333,12.216667
"916","monterrey",-72.729167,8.544444
"917","monterrey",-73.684981,6.841003
"918","monterrey",-76.255833,3.850278
"919","monterrey",-72.898791,4.872057
"920","monterrey",-74.14574,4.646149
"921","monterrey",-75.421818,10.48712
"922","monterrey",-74.153604,10.000827
"923","monterrey",-84.65941,10.536805
"924","monterrey",-84.109558,9.7573
"925","monterrey",-82.3141667,23.0977778
"926","monterrey",-79.7333333,-2.0166667
"927","monterrey",-6.075389,43.502586
"928","monterrey",-7.416667,41.95
"929","monterrey",-87.8833333,15.5833333
"930","monterrey",-86.9833333,14.8666667
"931","monterrey",-115.070556,32.548056
"932","monterrey",-91.975,18.030556
"933","monterrey",-93.383333,16.083333
"934","monterrey",-103.616667,25.483333
"935","monterrey",-100.316667,25.666667
"936","monterrey",-107.45,25.666667
"937","monterrey",-110.766667,29.216667
"938","monterrey",-93.583333,17.883333
"939","monterrey",-98.083333,26.033333
"940","monterrey",-98.15,20.654167
"941","monterrey",-77.5166667,-9.4666667
"942","monterrey",-66.3138889,18.4233333
"943","monterrey",-64.4761111,9.4719444
"944","monterrey",-69.1977778,10.7155556
"945","changsha",117.463889,30.741667
"946","changsha",121.419167,28.311389
"947","changsha",115.522736,25.474955
"948","changsha",121.286689,32.410479
"949","changsha",120.019538,26.843496
"950","changsha",112.383889,26.714722
"951","changsha",105.989722,28.687778
"952","changsha",112.869583,21.940036
"953","changsha",110.016663,18.809209
"954","changsha",120.5333333,24.0333333
"955","cape town",18.423218,-33.925839
"956","brasilia",-65.1166667,-14.6833333
"957","brasilia",-62.8333333,-17.2833333
"958","brasilia",-68.733333,-11
"959","brasilia",-47.916667,-15.783333
"960","brasilia",-42.485556,-3.443889
"961","brasilia",-44.430833,-16.211944
"962","brasilia",-51.4,-22.716667
"963","brasilia",-42.694167,-3.894722
"964","brasilia",-36.329444,-5.370556
"965","brasilia",-75.818343,8.694594
"966","brasilia",-74.18315,4.627716
"967","brasilia",-93.85,16.504167
"968","urumqi",87.600459,43.800965
"969","jiddah",39.219167,21.516944
"970","kunming",102.718333,25.038889
"971","changchun",115.883889,33.269444
"972","changchun",119.7075,30.171667
"973","changchun",125.322778,43.88
"974","changchun",118.041944,25.503333
"975","changchun",127.863376,45.788969
"976","changchun",111.795556,30.564722
"977","changchun",105.633333,26.983333
"978","changchun",109.037418,34.8737
"979","changchun",126.556667,34.375
"980","changchun",128.175556,34.908889
"981","changchun",121.4,24.95
"982","hefei",117.280833,31.863889
"983","kabul",69.183333,34.516667
"984","kabul",35.213056,32.866667
"985","kabul",116.15,4.366667
"986","kabul",124.95,8.516667
"987","kabul",69.883333,26.416667
"988","kabul",34.004755,41.335072
"989","kabul",33.64467,40.071674
"990","shantou",118.370609,31.38076
"991","shantou",119.481742,27.626128
"992","shantou",116.205947,26.724829
"993","shantou",118.466667,33.583333
"994","shantou",126.393056,43.321389
"995","shantou",117.516944,25.306111
"996","shantou",109.840278,26.548333
"997","shantou",110.354167,25.009444
"998","shantou",124.220833,40.782778
"999","shantou",110.5,36.066667
"1000","shantou",102.579003,24.389574
"1001","shantou",116.092222,23.452222
"1002","shantou",110.009833,19.196673
"1003","ningbo",121.549453,29.878186
"1004","ningbo",91.3,30
"1005","yaounde",11.5166667,3.8666667
"1006","xinbei",120.276904,30.242975
"1007","xinbei",115.347566,25.873832
"1008","xinbei",120.115568,34.094413
"1009","xinbei",117.300979,23.973985
"1010","xinbei",110.03,25.25
"1011","xinbei",115.688288,24.1579
"1012","tel aviv",34.766667,32.066667
"1013","shijiazhuang",120.711468,29.002558
"1014","shijiazhuang",117.47694,29.417831
"1015","shijiazhuang",120.945908,32.159467
"1016","shijiazhuang",113.701944,35.896111
"1017","shijiazhuang",114.873056,39.072778
"1018","shijiazhuang",115.164795,30.747323
"1019","shijiazhuang",105.204438,35.390181
"1020","shijiazhuang",106.397089,36.808309
"1021","shijiazhuang",113.116944,38.167222
"1022","shijiazhuang",106.069628,33.47624
"1023","shijiazhuang",107.952605,34.717177
"1024","kano",26.283333,-0.416667
"1025","kano",13.5,4.9666667
"1026","kano",20.6,48.433333
"1027","kano",121.3662,1.2535
"1028","kano",128.433333,27.033333
"1029","kano",139.101944,35.308889
"1030","kano",140.998548,38.346972
"1031","kano",138.85,34.65
"1032","kano",136.966667,36.866667
"1033","kano",131.816667,34.233333
"1034","kano",-9.75,6.5666667
"1035","kano",-2.4,16.7833333
"1036","kano",8.5166667,14.15
"1037","kano",8.513807,11.994354
"1038","kano",4.395611,13.036007
"1039","kano",8.05,9.35
"1040","kano",67.640731,30.503709
"1041","kano",68.699011,26.331732
"1042","kano",46.773312,51.668425
"1043","kano",46.633333,50.433333
"1044","kano",15.7666667,8.5333333
"1045","kano",32.8833333,-3.3
"1046","kano",26.2833333,-0.4166667
"1047","rome",3.7,50.7
"1048","rome",133.683333,-3.633333
"1049","rome",12.483333,41.9
"1050","rome",-78.05,18.4166667
"1051","rome",5.321068,51.793894
"1052","rome",-8.76479,41.710804
"1053","rome",-86.6688889,31.1416667
"1054","rome",-85.1647222,34.2569444
"1055","rome",-89.5025,40.8830556
"1056","rome",-86.5236111,37.9233333
"1057","rome",-91.6822222,40.9813889
"1058","rome",-97.1425,37.1613889
"1059","rome",-87.1808333,37.7211111
"1060","rome",-90.5505556,30.3769444
"1061","rome",-69.8697222,44.585
"1062","rome",-90.4783333,33.9630556
"1063","rome",-92.7733333,36.8413889
"1064","rome",-75.4561111,43.2127778
"1065","rome",-80.8655556,41.6047222
"1066","rome",-117.6272222,42.8391667
"1067","rome",-76.3411111,41.8583333
"1068","rome",-79.4386111,33.6477778
"1069","rome",-86.0716667,36.2619444
"1070","rome",-88.6311111,42.9802778
"1071","montreal",-72.466667,-7.45
"1072","montreal",-74.5,23.9666667
"1073","montreal",-73.583333,45.5
"1074","montreal",1.096419,41.286831
"1075","montreal",4.035475,47.544992
"1076","montreal",2.142604,43.199051
"1077","montreal",0.203578,43.95016
"1078","montreal",5.30033,44.401961
"1079","montreal",-94.3483333,35.1175
"1080","montreal",-84.2366667,33.8241667
"1081","montreal",-92.52,37.99
"1082","montreal",-90.2458333,46.4280556
"1083","recife",-71.063056,-6.879167
"1084","recife",-41.9,-11.6
"1085","recife",-46.333333,-1.166667
"1086","recife",-34.9,-8.05
"1087","porto alegre",-72.766667,-8.2
"1088","porto alegre",-64.395556,-5.903056
"1089","porto alegre",-43.716667,-13.2
"1090","porto alegre",-56.966667,-17.633333
"1091","porto alegre",-43.483333,-5.15
"1092","porto alegre",-56.1,-14.783333
"1093","porto alegre",-41.783333,-16.616667
"1094","porto alegre",-52.737778,-4.350278
"1095","porto alegre",-53.9614,-25.0974
"1096","porto alegre",-42.366667,-3.466667
"1097","porto alegre",-51.2,-30.033333
"1098","porto alegre",-61.925278,-0.886389
"1099","porto alegre",6.5333333,0.0333333
"1100","jaipur",91.15,23.4333333
"1101","jaipur",89.0166667,25.5166667
"1102","jaipur",92.3,25.0166667
"1103","jaipur",93.066667,24.9
"1104","jaipur",76.783333,19.883333
"1105","jaipur",75.816667,26.916667
"1106","jaipur",86.133333,23.433333
"1107","jaipur",86.85,24.583333
"1108","jaipur",96.4333333,18.55
"1109","jaipur",73.305,30.576944
"1110","fortaleza",12.383333,-14.266667
"1111","fortaleza",-66.0833333,-13.7666667
"1112","fortaleza",-66.2166667,-10.6166667
"1113","fortaleza",-62.3166667,-14.65
"1114","fortaleza",-69.083333,-10.083333
"1115","fortaleza",-52.45,-0.366667
"1116","fortaleza",-65.616667,-1.816667
"1117","fortaleza",-38.6,-10.55
"1118","fortaleza",-41.416667,-3.316667
"1119","fortaleza",-41.4,-20.366667
"1120","fortaleza",-54.766667,-18.55
"1121","fortaleza",-46.133333,-1.316667
"1122","fortaleza",-41.266667,-16.016667
"1123","fortaleza",-52.533333,-1.066667
"1124","fortaleza",-50.3,-24.3
"1125","fortaleza",-41.9,-5.533333
"1126","fortaleza",-53.4,-27.483333
"1127","fortaleza",-63.4,-11.916667
"1128","fortaleza",-49.0537,-26.8681
"1129","fortaleza",-48.133333,-5.983333
"1130","fortaleza",-77.7,-4.1833333
"1131","fortaleza",-74.4644444,-11.5222222
"1132","fortaleza",-77.85,-10.65
"1133","fortaleza",-73.4166667,-5.95
"1134","fortaleza",-69.3333333,-11.6833333
"1135","fortaleza",123.816667,10.733333
"1136","nanning",108.316667,22.816667
"1137","nanning",103.783333,25.483333
"1138","nanning",121.85,24.5833333
"1139","taiyuan shanxi",NA,NA
"1140","ekurhuleni",NA,NA
"1141","medellin",-63.78737,-28.653377
"1142","medellin",-68.15,-12.05
"1143","medellin",-75.563591,6.25184
"1144","medellin",-73.633333,9.35
"1145","medellin",-75.915152,8.661231
"1146","medellin",-75.397644,9.394186
"1147","medellin",-75.266667,10.1
"1148","medellin",-74.166667,10.866667
"1149","medellin",-5.95785,38.96265
"1150","medellin",-96.15,19.066667
"1151","medellin",123.9622,11.1286
"1152","medellin",-72.1166667,10.85
"1153","kozhikode",75.766667,11.25
"1154","douala",9.7,4.0502778
"1155","douala",12.6666667,7.0166667
"1156","douala",-7.9833333,9.0166667
"1157","douala",-8.8808333,7.8327778
"1158","douala",15.2697222,12.8566667
"1159","douala",10.612013,36.831592
"1160","malappuram",92.716667,11.783333
"1161","malappuram",76.066667,11.066667
"1162","changzhou",116.801922,29.019341
"1163","changzhou",119.966667,31.783333
"1164","changzhou",117.613026,26.953512
"1165","changzhou",110.775556,25.3975
"1166","changzhou",113.332222,22.516111
"1167","salvador",15.792647,-11.395776
"1168","salvador",16.050755,-10.59988
"1169","salvador",-63.1833333,-20.6166667
"1170","salvador",-68.2166667,-13.6833333
"1171","salvador",-57.8166667,-19.05
"1172","salvador",-38.516667,-12.983333
"1173","salvador",-39.516667,-5.116667
"1174","salvador",-43.425278,-3.37
"1175","salvador",-40.566667,-16.266667
"1176","salvador",-51.516667,-29.45
"1177","salvador",-48.833333,-26.416667
"1178","salvador",-48.873889,-10.165
"1179","salvador",-109.516667,52.166667
"1180","salvador",-74.177541,9.172365
"1181","salvador",-84.611376,10.084605
"1182","salvador",-83.9,10.233333
"1183","salvador",-78.3333333,21.65
"1184","salvador",-77.2166667,20.2666667
"1185","salvador",-80.1333333,22.7333333
"1186","salvador",-79.1333333,-3.15
"1187","salvador",-78.6833333,-0.2833333
"1188","salvador",-6.943406,43.022641
"1189","salvador",-58.3666667,-51.4666667
"1190","salvador",-88.15,15.2
"1191","salvador",-101.133333,28.55
"1192","salvador",-105.15,25.1
"1193","salvador",-103.333333,20.766667
"1194","salvador",-94.15,16.266667
"1195","salvador",-102.516667,23.95
"1196","salvador",33.8294444,-24.42
"1197","salvador",-87.3333333,12.7166667
"1198","salvador",123.8796,9.7166
"1199","salvador",122.835278,11.002778
"1200","salvador",123.8399,7.9042
"1201","salvador",125.016667,11.116667
"1202","salvador",123.6244,8.5299
"1203","salvador",120.7542,15.9303
"1204","salvador",121.2592,14.5231
"1205","salvador",-8.324254,41.522551
"1206","salvador",-7.091398,40.088504
"1207","salvador",-7.384908,39.36955
"1208","salvador",-8.40506,39.211182
"1209","salvador",-56.483333,-25.9
"1210","salvador",-122.3197222,38.3408333
"1211","lucknow",149.2,-33.383333
"1212","lucknow",147.65,-37.816667
"1213","lucknow",-81.516667,43.95
"1214","lucknow",80.916667,26.85
"1215","lucknow",-92.7361111,47.5011111
"1216","lucknow",-76.8861111,40.3275
"1217","lucknow",-80.3377778,34.2925
"1218","xiamen",118.378279,30.342086
"1219","xiamen",114.372584,27.924138
"1220","xiamen",102.736948,35.993128
"1221","xiamen",118.081869,24.479794
"1222","xiamen",111.166667,27.23
"1223","xiamen",105.736525,35.520985
"1224","xiamen",111.7,36.816667
"1225","fuzhou fujian",NA,NA
"1226","nanchang",121.072222,30.118889
"1227","nanchang",115.933333,28.55
